Class	Species	UMAP1	UMAP2
DNA virus	African swine fever virus :African swine fever virus:dsDNA:Sus scrofa domesticus:GCF_003032865.1	-0.353415690839256	0.372091260652765
DNA virus	African swine fever virus :African swine fever virus:dsDNA:Sus scrofa domesticus:GCF_003032885.1	-0.285452171171977	0.409101067271069
DNA virus	African swine fever virus :African swine fever virus:dsDNA::GCF_003032905.1	-0.349443801896009	0.427641115389757
DNA virus	African swine fever virus :African swine fever virus:dsDNA::GCF_003032915.1	-0.338298483580917	0.385094551799896
DNA virus	African swine fever virus :African swine fever virus:dsDNA:Sus scrofa:GCF_003032925.1	-0.334671503790874	0.401563271784647
DNA virus	African swine fever virus :African swine fever virus:dsDNA:Sus scrofa domesticus:GCF_003033005.1	-0.340045522556562	0.480002974946247
DNA virus	Peromyscus papillomavirus 1 :Iotapapillomavirus 2:dsDNA:Peromyscus maniculatus:GCF_003033155.1	-1.07159638753565	-2.44510119056289
DNA virus	Myotis ricketti papillomavirus 1 :Treisiotapapillomavirus 1:dsDNA:Myotis ricketti:GCF_003033165.1	-3.31413837972671	-3.1990013977932
DNA virus	Cervus elaphus papillomavirus 2 :Xipapillomavirus 5:dsDNA:Cervus elaphus:GCF_003033185.1	-2.71167475472092	-2.68984762742241
DNA virus	Canine minute virus :Bocaparvovirus carnivoran1:ssDNA(+/-):Canis lupus familiaris:GCF_003033225.1	-3.86736561536804	-1.0726973927339
DNA virus	Feline bocaparvovirus 3 :Bocaparvovirus carnivoran5:ssDNA(+/-):Felis catus:GCF_003033235.1	-4.11038283847791	-1.35735778776671
DNA virus	Myotis myotis bocavirus 1 :Bocaparvovirus chiropteran1:ssDNA(+/-):Myotis myotis:GCF_003033245.1	-4.80159845795835	-1.5411367948188
DNA virus	Bovine parvovirus 1 :Bocaparvovirus ungulate1:ssDNA(+/-)::GCF_003033295.1	-1.14277877076366	-1.44225421156077
DNA virus	Bovine hokovirus 1 :Tetraparvovirus ungulate1:ssDNA(+/-)::GCF_003033335.1	-1.90647993251329	-2.60678148091186
DNA virus	Gammapolyomavirus lonmaja :Gammapolyomavirus lonmaja:dsDNA:Lonchura maja:GCF_003033375.1	-0.444376053674675	-1.96986922846914
DNA virus	Human associated huchismacovirus 2 :Human associated huchismacovirus 2:ssDNA:Homo sapiens:GCF_003033485.1	-0.316264385390507	3.16932142451129
DNA virus	Chimpanzee associated porprismacovirus 1 :Chimpanzee associated porprismacovirus 1:ssDNA:Pan troglodytes:GCF_003033555.1	1.06883332993696	0.530695630279298
DNA virus	Chimpanzee associated porprismacovirus 2 :Chimpanzee associated porprismacovirus 2:ssDNA:Pan troglodytes:GCF_003033565.1	2.14617315464118	1.15936578786257
RNA virus	Grapevine fabavirus :Fabavirus vitis:ssRNA(+):Vitis vinifera:GCF_003033815.1	-1.12398721364803	2.45103586804357
RNA virus	Tomato necrotic streak virus :Tomato necrotic streak virus:ssRNA(+):Solanum lycopersicum:GCF_003033825.1	-0.380156572072401	2.69293837376217
RNA virus	Potato virus B :Nepovirus betasolani:ssRNA(+):Solanum tuberosum:GCF_003033835.1	-1.3181286394428	2.31842359074949
RNA virus	Prunus virus F :Fabavirus pruni:ssRNA(+):Prunus avium:GCF_003033845.1	-0.553238517560306	2.11243646156995
DNA virus	Tomato yellow leaf curl China alphasatellite :Tomato yellow leaf curl China alphasatellite:ssDNA:Duranta:GCF_003034015.1	-0.205109732198512	2.26736594953373
RNA virus	Simian foamy virus Pongo pygmaeus pygmaeus :Bornean orangutan simian foamy virus:ssRNA-RT:Pongo pygmaeus pygmaeus:GCF_003047575.1	-4.9986046889987	-2.32227394932482
RNA virus	Feline foamy virus :Feline foamy virus:ssRNA-RT::GCF_003047975.1	-4.99345412859502	-2.25096787011945
DNA virus	Human papillomavirus 187 :Gammapapillomavirus 26:dsDNA:Homo sapiens:GCF_003055605.1	-4.2156614371854	-3.26196411220453
RNA virus	Severe fever with thrombocytopenia syndrome virus :Bandavirus dabieense:ssRNA(+/-):Homo sapiens:GCF_003087855.1	-1.26091887421218	-0.764235233455655
RNA virus	Avian orthoreovirus :Avian orthoreovirus:dsRNA:Hypsipetes amaurotis:GCF_003092915.1	0.280651276248155	2.04933447633165
RNA virus	Jembrana disease virus :Jembrana disease virus:ssRNA-RT:Bos javanicus:GCF_003196735.1	-2.28323182689416	-0.493954999624335
RNA virus	Botrytis cinerea hypovirus 1 satellite-like RNA :Botrytis cinerea hypovirus 1 satellite-like RNA:RNA:Botrytis cinerea:GCF_003260935.1	-1.10341417156836	2.65279339623641
DNA virus	Parvoviridae sp. :Parvoviridae sp.:ssDNA(+/-):Grus japonensis:GCF_003389915.1	-4.93030577117756	-1.55479571763047
DNA virus	Parvoviridae sp. :Parvoviridae sp.:ssDNA(+/-):Grus japonensis:GCF_003389935.1	-5.02310132793618	-1.55669290898867
RNA virus	Picornaviridae sp. :Picornaviridae sp.:ssRNA(+):Grus japonensis:GCF_003389975.1	-3.36819564012803	1.95583998881892
DNA virus	IAS virus :Paundivirus hollandii:dsDNA:Homo sapiens:GCF_003443495.1	-4.86766440730777	-2.99659596101147
RNA virus	Norovirus GII.17 :Norwalk virus:ssRNA(+):Homo sapiens:GCF_003638645.1	-0.622222251591333	-0.712239544291198
RNA virus	Norovirus GII.2 :Norwalk virus:ssRNA(+)::GCF_003638665.1	-0.696379714947021	-0.719304938240397
RNA virus	Norovirus GII :Norwalk virus:ssRNA(+):Homo sapiens:GCF_003638685.1	-0.654838883179553	-0.683490581338051
DNA virus	Genomoviridae sp. :Genomoviridae sp.:ssDNA::GCF_003656345.1	1.54491707769748	0.485306853676742
DNA virus	Macaca mulatta feces associated virus 10 :Porprismacovirus macas6:ssDNA:Macaca mulatta:GCF_003673225.1	0.441459766082588	2.68010122269604
DNA virus	Macaca mulatta feces associated virus 2 :Porprismacovirus macas4:ssDNA:Macaca mulatta:GCF_003673285.1	-0.929421530202763	1.95504667741804
RNA virus	Norovirus GI/Hu/JP/2007/GI.P3_GI.3/Shimizu/KK2866 :Norwalk virus:ssRNA(+):Homo sapiens:GCF_003813225.1	-0.282255343930213	-0.286528884219142
DNA virus	Genomoviridae sp. :Genomoviridae sp.:ssDNA::GCF_003846465.1	1.41620118916798	-0.0635593438437313
DNA virus	Genomoviridae sp. :Genomoviridae sp.:ssDNA::GCF_003846485.1	1.47496588577764	0.0526429411248793
DNA virus	Gopherus associated circular DNA virus 1 :Gopherus associated circular DNA virus 1:ssDNA:Gopherus:GCF_003846525.1	3.23441100498306	1.78494156359609
DNA virus	Momordica charantia associated gemycircularvirus :Gemycircularvirus mocha1:ssDNA:Momordica charantia:GCF_003847565.1	1.57406519881361	0.126950601172239
DNA virus	Lynx canadensis faeces associated genomovirus CL5 48 :Gemycircularvirus lynca3:ssDNA:Lynx canadensis:GCF_003847925.1	1.52916557466139	0.0624734101504779
DNA virus	Lynx canadensis faeces associated genomovirus CL1 48 :Gemycircularvirus lynca1:ssDNA:Lynx canadensis:GCF_003848105.1	0.729754114591707	-0.265256188953526
DNA virus	Lynx canadensis faeces associated genomovirus CL1 46 :Gemycircularvirus lepa2:ssDNA:Lynx canadensis:GCF_003848125.1	1.43488589731026	-0.215549445609069
DNA virus	Gemycircularvirus sp. :Gemycircularvirus sp.:ssDNA:Pipistrellus pygmaeus:GCF_003848465.1	1.57307738176524	0.21649676180615
DNA virus	Gemycircularvirus sp. :Gemycircularvirus sp.:ssDNA:Grus japonensis:GCF_003848605.1	1.47783625435419	0.303512376610503
DNA virus	Gemycircularvirus sp. :Gemycircularvirus sp.:ssDNA:Grus japonensis:GCF_003848625.1	1.00697370361998	0.149562984988819
DNA virus	Giant panda associated gemycircularvirus :Giant panda associated gemycircularvirus:ssDNA::GCF_003848725.1	1.07479341428301	0.393401727667222
DNA virus	Giant panda associated gemycircularvirus :Giant panda associated gemycircularvirus:ssDNA::GCF_003848745.1	0.97841086121365	-0.0341962710288968
DNA virus	Giant panda associated gemycircularvirus :Giant panda associated gemycircularvirus:ssDNA::GCF_003848765.1	1.11380120524362	-0.405775313640704
DNA virus	Giant panda associated gemycircularvirus :Giant panda associated gemycircularvirus:ssDNA::GCF_003848785.1	1.4289727404941	-0.0261938061387605
DNA virus	Giant panda associated gemycircularvirus :Giant panda associated gemycircularvirus:ssDNA::GCF_003848845.1	1.62415885614927	0.144267150829086
DNA virus	Giant panda associated gemycircularvirus :Giant panda associated gemycircularvirus:ssDNA::GCF_003848925.1	1.44989062518769	-0.0194182943259886
DNA virus	Giant panda associated gemycircularvirus :Giant panda associated gemycircularvirus:ssDNA::GCF_003848945.1	0.85213127779339	0.470176604578639
DNA virus	Giant panda associated gemycircularvirus :Giant panda associated gemycircularvirus:ssDNA::GCF_003848965.1	0.408393785310786	0.160798801352271
DNA virus	Lupine feces-associated gemycircularvirus 2 :Gemycircularvirus canlup1:ssDNA:Canis lupus signatus:GCF_003849005.1	1.21289450651932	0.45231811519981
RNA virus	Murine hepatitis virus :Murine coronavirus:ssRNA(+)::GCF_003971785.1	-1.27602011055022	2.3210003159725
RNA virus	Zambian malbrouck virus 1 :Epsilonarterivirus zamalb:ssRNA(+):Chlorocebus:GCF_003972005.1	2.15927244996386	0.654966055519786
RNA virus	Human coronavirus OC43 :Betacoronavirus 1:ssRNA(+)::GCF_003972325.1	-1.62832114115959	2.11780479592825
RNA virus	Groundnut ringspot virus :Orthotospovirus arachianuli:ssRNA(+/-):Arachis hypogaea:GCF_003972785.1	-5.1789008327553	-0.481705137927346
DNA virus	Molossus molossus circovirus 3 :Molossus molossus circovirus 3:ssDNA(+/-):Molossus molossus:GCF_004045935.1	-3.00421955186368	-0.304489087855469
DNA virus	Circovirus siksparnis :Circovirus siksparnis:ssDNA(+/-):Hipposideros armiger:GCF_004049235.1	10.5430309753326	-1.55275808073953
RNA virus	Peach leaf pitting-associated virus :Fabavirus persicae:ssRNA(+):Prunus persica:GCF_004114855.1	-0.83172166701964	2.25791348737297
RNA virus	Apple necrotic mosaic virus :Apple necrotic mosaic virus:ssRNA(+):Malus domestica:GCF_004117155.1	-1.23327463448095	3.44985771714059
RNA virus	Guangxi orbivirus :Guangxi orbivirus:dsRNA:Bos taurus:GCF_004117355.1	-3.09366778335328	3.00586516105718
RNA virus	Melon partitivirus :Melon partitivirus:dsRNA:Cucumis melo:GCF_004117375.1	-2.46360965181822	0.602777318653317
RNA virus	Picobirnavirus sp. :Picobirnavirus sp.:dsRNA:Capreolus capreolus:GCF_004117395.1	-1.3162767093157	1.73236900817035
RNA virus	Red clover nepovirus A :Nepovirus pratensis:ssRNA(+):Trifolium pratense:GCF_004117435.1	-0.99197731538954	2.37077979799496
RNA virus	Bat rotavirus :Bat rotavirus:dsRNA:Rousettus aegyptiacus:GCF_004117615.1	-5.66511154281149	-2.5160414047016
RNA virus	Chicken picobirnavirus :Chicken picobirnavirus:dsRNA:Gallus gallus:GCF_004117635.1	0.179957966977027	2.10745672957363
RNA virus	Wheat spindle streak mosaic virus :Wheat spindle streak mosaic virus:ssRNA(+)::GCF_004117675.1	1.0897446180774	1.26653331141272
RNA virus	Potato virus U :Nepovirus usolani:ssRNA(+):Solanum tuberosum:GCF_004117715.1	-0.918814843463307	2.29061864863773
RNA virus	Melon chlorotic spot virus :Mechlorovirus cucumeris:RNA:Cucurbitaceae:GCF_004117735.1	-4.59470045101502	0.100750415293054
RNA virus	Medicago sativa alphapartitivirus 1 :Medicago sativa alphapartitivirus 1:dsRNA:Medicago sativa:GCF_004117755.1	-0.862975638404281	2.00147598634272
RNA virus	Wheat stripe mosaic virus :Wheat stripe mosaic virus:ssRNA(+):Triticum aestivum:GCF_004117795.1	1.21834603629913	1.52591022882225
RNA virus	Rocio virus :Orthoflavivirus ilheusense:ssRNA(+)::GCF_004128575.1	-0.563537652166892	-1.56320985461402
RNA virus	Medicago sativa amalgavirus 1 :Medicago sativa amalgavirus 1:dsRNA::GCF_004128635.1	0.319898896617222	4.88987242055489
DNA virus	Sus scrofa polyomavirus 1 :Alphapolyomavirus suis:dsDNA:Sus scrofa:GCF_004129235.1	-4.34613454143712	-0.539497479608994
DNA virus	Torque teno equus virus 1 :Mutorquevirus equid1:ssDNA(-):Equus caballus:GCF_004129255.1	-3.37314525926985	-1.52202448567125
RNA virus	Eimeria stiedai RNA virus 1 :Eimeria stiedai RNA virus 1:dsRNA:Eimeria stiedai:GCF_004129715.1	2.08316659744417	-0.936551536073824
RNA virus	Rice stripe mosaic virus :Cytorhabdovirus oryzae:ssRNA(-):Oryza sativa:GCF_004129795.1	-1.64315370474177	-0.506280946001741
DNA virus	Adeno-associated virus :Adeno-associated virus:ssDNA(+/-):Cairina moschata:GCF_004129875.1	1.88694845635417	-1.46197147227539
RNA virus	Rodent arterivirus :Rodent arterivirus:ssRNA(+):Neodon clarkei:GCF_004130335.1	1.9346354634297	0.687460007500922
DNA virus	Rodent papillomavirus :Rodent papillomavirus:dsDNA:Rattus norvegicus:GCF_004130355.1	-1.90550481243447	-2.61216669936986
RNA virus	tremovirus B1 :Tremovirus B:ssRNA(+):Pelodiscus sinensis:GCF_004130375.1	-1.18088395025089	2.54276420719719
RNA virus	Sugar beet cyst nematode virus 1 :Sugar beet cyst nematode virus 1:ssRNA(+):Beta vulgaris subsp. vulgaris:GCF_004130415.1	-0.343870503799169	2.23967272510401
RNA virus	Marmot sapelovirus 1 :Marmot sapelovirus 1:ssRNA(+):Marmota himalayana:GCF_004130455.1	-4.06164887309166	0.888867050226082
RNA virus	Marmot norovirus :Marmot norovirus:ssRNA(+):Marmota himalayana:GCF_004130475.1	2.54943690372653	-0.0408038982813123
DNA virus	Rice latent virus 1 :Rice latent virus 1:ssDNA(+/-):Oryza sp.:GCF_004130515.1	2.25692345706622	0.15114600204364
DNA virus	Rice latent virus 2 :Rice latent virus 2:ssDNA(+/-):Oryza sp.:GCF_004130535.1	1.90818466018342	4.14599527781055
DNA virus	Rhinolophus gammaherpesvirus 1 :Rhinolophus gammaherpesvirus 1:dsDNA:Rhinolophus ferrumequinum:GCF_004130735.1	-1.53217668921592	-0.553625014446691
DNA virus	Maize striate mosaic virus :Maize striate mosaic virus:ssDNA(+/-):Zea mays:GCF_004130985.1	2.15479640452083	0.413326297023484
RNA virus	cadicivirus B1 :Cadicivirus B:ssRNA(+):Erinaceus roumanicus:GCF_004131005.1	1.75828545384915	1.16831568545929
RNA virus	Goose picornavirus 1 :Ludopivirus A:ssRNA(+):Anser albifrons:GCF_004131145.1	-2.56456451779346	1.7696231484928
DNA virus	Eptesicus fuscus gammaherpesvirus :Eptesicus fuscus gammaherpesvirus:dsDNA:Eptesicus fuscus:GCF_004131205.1	2.96752030253483	-2.42289960100648
RNA virus	Grapevine virus G :Grapevine virus G:ssRNA(+):Vitis vinifera:GCF_004131225.1	-2.35316700056549	2.75226885912022
RNA virus	Actinidia seed borne latent virus :Actinidia seed borne latent virus:ssRNA(+)::GCF_004131265.1	-4.15640066374075	0.816560079751972
RNA virus	Grapevine virus H :Grapevine virus H:ssRNA(+):Vitis vinifera:GCF_004131305.1	-2.16595923296126	2.99368412480494
DNA virus	Rodent Torque teno virus 4 :Rodent Torque teno virus 4:ssDNA(-):Calomys tener:GCF_004131365.1	-2.38130947481423	-0.735283136577612
DNA virus	Rodent Torque teno virus 3 :Wawtorquevirus crice2:ssDNA(-):Necromys lasiurus:GCF_004131385.1	-2.18992622919671	-0.638571045995165
DNA virus	Serinus canaria papillomavirus 1 :Serinus canaria papillomavirus 1:dsDNA:Serinus canaria:GCF_004131485.1	-1.73533582830872	-2.40328364584313
DNA virus	Gammapapillomavirus sp. :Gammapapillomavirus sp.:dsDNA:Homo sapiens:GCF_004131525.1	-4.59317576773708	-3.2657302427192
DNA virus	Gammapapillomavirus sp. :Gammapapillomavirus sp.:dsDNA:Homo sapiens:GCF_004131545.1	-4.4718877208059	-3.34466923598005
DNA virus	Gammapapillomavirus sp. :Gammapapillomavirus sp.:dsDNA:Homo sapiens:GCF_004131565.1	-4.23702535677815	-3.27936051060507
DNA virus	Gammapapillomavirus sp. :Gammapapillomavirus sp.:dsDNA:Homo sapiens:GCF_004131585.1	-4.71348698749915	-3.19705361637053
DNA virus	Gammapapillomavirus sp. :Gammapapillomavirus sp.:dsDNA:Homo sapiens:GCF_004131605.1	-4.64891779403682	-3.26792863657052
DNA virus	Gammapapillomavirus sp. :Gammapapillomavirus sp.:dsDNA:Homo sapiens:GCF_004131625.1	-4.61220604284877	-3.24746437163924
DNA virus	Gammapapillomavirus sp. :Gammapapillomavirus sp.:dsDNA:Homo sapiens:GCF_004131645.1	-4.36932524601268	-3.16956931174749
DNA virus	Gammapapillomavirus sp. :Gammapapillomavirus sp.:dsDNA:Homo sapiens:GCF_004131665.1	-4.52303814045571	-3.19021141866889
DNA virus	Gammapapillomavirus sp. :Gammapapillomavirus sp.:dsDNA:Homo sapiens:GCF_004131685.1	-4.32865609731713	-3.13485791062024
DNA virus	Rhinolophus pusillus bocaparvovirus 1 :Rhinolophus pusillus bocaparvovirus 1:ssDNA(+/-):Rhinolophus pusillus:GCF_004131925.1	3.15536441621063	-2.26663079214556
DNA virus	Rhinolophus pusillus bocaparvovirus 2 :Rhinolophus pusillus bocaparvovirus 2:ssDNA(+/-):Rhinolophus pusillus:GCF_004131945.1	1.79025577772737	-1.39380065431079
RNA virus	Grapevine virus G :Grapevine virus G:ssRNA(+):Vitis vinifera:GCF_004132005.1	-2.43544023341942	2.62340239411431
RNA virus	Lumpfish flavivirus :Lumpfish flavivirus:ssRNA(+):Cyclopterus lumpus:GCF_004132105.1	-2.51653641886781	-1.36291133996792
RNA virus	Hepacivirus P :Hepacivirus P:ssRNA(+):Spermophilus dauricus:GCF_004132385.1	-0.603118096195403	-0.739747732860017
RNA virus	Phaseolus vulgaris endornavirus 3 :Phaseolus vulgaris alphaendornavirus 3:dsRNA:Phaseolus vulgaris:GCF_004132405.1	-2.42212636425735	-0.223791469288488
RNA virus	Cherry virus Trakiya :Cherry virus Trakiya:ssRNA(+):Prunus avium:GCF_004132605.1	-2.20286686429065	0.641379984718477
RNA virus	Grapevine virus J :Grapevine virus J:ssRNA(+):Vitis vinifera:GCF_004132725.1	-2.18127174229361	2.95237345900668
RNA virus	Alfalfa virus F :Marafivirus medicagonis:ssRNA(+):Medicago sativa:GCF_004132825.1	3.29755166076577	0.16731985118875
DNA virus	Panthera leo polyomavirus 1 :Betapolyomavirus pantherae:dsDNA:Panthera leo:GCF_004132905.1	-4.55953358916017	-0.662322903773196
DNA virus	Tupaia glis polyomavirus 1 :Alphapolyomavirus tuglis:dsDNA:Tupaia glis:GCF_004132925.1	-4.46628034043272	-0.670510509769125
RNA virus	Mume virus A :Mume virus A:ssRNA(+):Prunus mume:GCF_004133125.1	-3.86257678165529	0.818940550683083
DNA virus	Macaca mulatta papillomavirus 2 :Macaca mulatta papillomavirus 2:dsDNA:Macaca mulatta:GCF_004133185.1	-0.967036752133461	-2.71539703809585
DNA virus	Macaca mulatta papillomavirus 3 :Macaca mulatta papillomavirus 3:dsDNA:Macaca mulatta:GCF_004133205.1	-0.969479605572388	-2.70456997216159
DNA virus	Macaca mulatta papillomavirus 4 :Macaca mulatta papillomavirus 4:dsDNA:Macaca mulatta:GCF_004133225.1	-1.5623995326222	-2.69888821701602
DNA virus	Canine papillomavirus 21 :Canine papillomavirus 21:dsDNA:Canis lupus familiaris:GCF_004133925.1	-1.62466051426013	-2.69027908285157
DNA virus	Canine papillomavirus 22 :Canine papillomavirus 22:dsDNA:Canis lupus familiaris:GCF_004133945.1	-1.61552502625736	-2.67334350800481
DNA virus	Domestic cat hepadnavirus :Domestic cat hepatitis B virus:dsDNA-RT:Felis catus:GCF_004133985.1	1.58786919630942	0.726827912340894
DNA virus	Lolium perenne-associated virus :Lolium perenne-associated virus:DNA:Lolium perenne:GCF_004134185.1	-0.439433761551058	2.81878327860788
DNA virus	Equine parvovirus H :Equine parvovirus H:ssDNA(+/-):Equus caballus:GCF_004134265.1	1.19680017918868	-0.782929733841137
DNA virus	Macaca mulatta papillomavirus 5 :Macaca mulatta papillomavirus 5:dsDNA:Macaca mulatta:GCF_004134565.1	-3.91712339024332	-3.21984813281602
DNA virus	Macaca mulatta papillomavirus 6 :Macaca mulatta papillomavirus 6:dsDNA:Macaca mulatta:GCF_004134585.1	-0.970409716868583	-2.7023089898936
DNA virus	Macaca mulatta papillomavirus 7 :Macaca mulatta papillomavirus 7:dsDNA:Macaca mulatta:GCF_004134605.1	-4.28460218522068	-3.26984003901174
RNA virus	Brassica napus RNA virus 1 :Waikavirus brassicae:ssRNA(+):Brassica napus:GCF_004134645.1	-1.52528728053828	3.55945922068869
RNA virus	Norovirus GII :Norwalk virus:ssRNA(+):Homo sapiens:GCF_004193815.1	-0.761822601055304	-0.723266256339756
DNA virus	Anelloviridae sp. :Anelloviridae sp.:ssDNA(-)::GCF_004289775.1	-2.98084619927741	-0.832126947989837
DNA virus	Anelloviridae sp. :Anelloviridae sp.:ssDNA(-)::GCF_004289975.1	-3.31226082573557	-0.489419429359445
DNA virus	Anelloviridae sp. :Anelloviridae sp.:ssDNA(-)::GCF_004290675.1	-2.97388087337837	-0.77813335344923
DNA virus	Anelloviridae sp. :Anelloviridae sp.:ssDNA(-)::GCF_004290895.1	-1.1405142888171	0.247067561091836
RNA virus	Respirovirus muris :Respirovirus muris:ssRNA(-)::GCF_004786315.1	-1.57027826713546	-0.543449414264093
DNA virus	Macaca fuscata rhadinovirus :Rhadinovirus macacinegamma11:dsDNA:Macaca fuscata:GCF_004786595.1	1.96209114172779	-1.50331008856525
RNA virus	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-)::GCF_004786615.1	-1.51509529257746	-0.376750336874679
DNA virus	Tomato leaf curl Arusha virus :Tomato leaf curl Arusha virus:ssDNA(+/-):Solanum lycopersicum:GCF_004786735.1	1.22861203693062	5.34687211101977
DNA virus	African cassava mosaic Burkina Faso virus :African cassava mosaic Burkina Faso virus:ssDNA(+/-):Manihot esculenta:GCF_004786835.1	1.01823619453179	4.8741861113819
RNA virus	Pepper vein yellows virus 2 :Pepper vein yellows virus 2:ssRNA(+):Capsicum annuum:GCF_004786855.1	0.908353404037473	-0.0977415062856878
RNA virus	Calicivirus chicken/V0021/Bayern/2004 :Calicivirus chicken/V0021/Bayern/2004:ssRNA(+):Gallus gallus:GCF_004786895.1	2.28378869545666	0.622000103720155
DNA virus	Cynomolgus macaque cytomegalovirus strain Ottawa :Cytomegalovirus macacinebeta8:dsDNA:Macaca fascicularis:GCF_004786935.1	1.6045293012761	-1.04099459596138
DNA virus	Chilli leaf curl Sri Lanka virus :Chilli leaf curl Sri Lanka virus:ssDNA(+/-):Capsicum:GCF_004786955.1	0.849065009734681	5.02369608383589
RNA virus	Turkey calicivirus :Nacovirus A:ssRNA(+):Meleagris gallopavo:GCF_004786995.1	2.07004571446035	0.797279420021741
DNA virus	Hollyhock yellow vein mosaic virus :Hollyhock yellow vein mosaic virus:ssDNA(+/-):Alcea rosea:GCF_004787015.1	1.6969701111526	5.05852281889519
DNA virus	Pepper leafroll virus :Pepper leafroll virus:ssDNA(+/-):Capsicum baccatum var. pendulum:GCF_004787035.2	0.888725166326671	3.86427938323187
DNA virus	Tomato leaf curl Karnataka virus 2 :Tomato leaf curl Karnataka virus 2:ssDNA(+/-):Solanum lycopersicum:GCF_004787115.1	1.16200344348174	5.37651111264331
DNA virus	Tomato leaf curl Karnataka virus 3 :Tomato leaf curl Karnataka virus 3:ssDNA(+/-):Solanum lycopersicum:GCF_004787135.1	1.1893627887735	5.29411538980306
DNA virus	Retroperitoneal fibromatosis-associated herpesvirus :Rhadinovirus macacinegamma8:dsDNA:Macaca nemestrina:GCF_004787155.1	1.79791683749558	-1.36624565269541
DNA virus	Pouzolzia golden mosaic virus :Pouzolzia golden mosaic virus:ssDNA(+/-):Pouzolzia zeylanica:GCF_004787175.1	1.27706176128318	5.22575197477735
DNA virus	Chilli leaf curl Gonda virus :Chilli leaf curl Gonda virus:ssDNA(+/-):Capsicum:GCF_004787215.1	0.962719909942264	5.19535596638642
DNA virus	Tomato severe leaf curl Kalakada virus :Tomato severe leaf curl Kalakada virus:ssDNA(+/-):Solanum lycopersicum:GCF_004787335.1	1.16228062894441	4.70695541427825
DNA virus	Macaca nemestrina rhadinovirus 2 :Rhadinovirus macacinegamma12:dsDNA:Macaca nemestrina:GCF_004787355.1	2.13764940519775	-1.61889319266698
RNA virus	Pepper vein yellows virus :Pepper vein yellows virus:ssRNA(+):Piperaceae:GCF_004787375.1	0.875439798589623	-0.112234697896871
DNA virus	macacine gammaherpesvirus 10 :Lymphocryptovirus macacinegamma10:dsDNA:Macaca fascicularis:GCF_004787395.1	3.28160296596822	-2.20873203120193
DNA virus	Mandrillus leucophaeus cytomegalovirus :Cytomegalovirus mandrillinebeta1:dsDNA:Mandrillus leucophaeus:GCF_004787495.1	2.69934734894294	-2.0783690724414
RNA virus	Nectarine stem pitting associated virus :Luteovirus nucipersicae:ssRNA(+):Prunus persica:GCF_004787515.1	0.558691961064599	1.47208230874772
DNA virus	West African Asystasia virus 1 :West African Asystasia virus 1:ssDNA(+/-):Asystasia:GCF_004787555.1	1.43594402226184	4.34681792285241
DNA virus	Pepper yellow leaf curl virus PSSWS-14 :Pepper yellow leaf curl Indonesia virus 2:ssDNA(+/-):Capsicum annuum:GCF_004787615.1	0.872118943987008	4.50234132384246
DNA virus	Sweet potato leaf curl virus :Sweet potato leaf curl virus:ssDNA(+/-):Ipomoea batatas:GCF_004787655.1	-0.0690269262589203	5.07842283525309
RNA virus	Pepper vein yellows virus :Pepper vein yellows virus:ssRNA(+):Capsicum:GCF_004787715.1	0.949626082096747	-0.207062704094244
RNA virus	Grapevine enamovirus 1 :Grapevine enamovirus 1:ssRNA(+):Vitis vinifera:GCF_004787755.1	0.946689063351184	0.357748922985271
RNA virus	Rosavirus C :Rosavirus C:ssRNA(+):Rattus andamanensis:GCF_004787775.1	2.05325636875247	0.658141522371458
DNA virus	Bean leaf crumple virus :Bean leaf crumple virus:ssDNA(+/-):Phaseolus vulgaris:GCF_004787795.2	0.927933883601502	3.89682601838375
DNA virus	Tomato mosaic Trujillo virus :Tomato wrinkled mosaic virus:ssDNA(+/-):Solanum lycopersicum:GCF_004788055.1	2.10231298122375	4.13828994222099
RNA virus	Canine picornavirus :Mischivirus D:ssRNA(+):Canis lupus familiaris:GCF_004788075.1	-1.00254665587298	2.12055857259551
DNA virus	Rice latent virus 1 :Rice latent virus 1:ssDNA(+/-):Oryza sp.:GCF_004788215.1	2.40086875488674	0.15340760055763
RNA virus	Simian foamy virus :Simian foamy virus:ssRNA-RT:Macaca fascicularis:GCF_004788255.1	-4.95276900167085	-2.33691231004883
RNA virus	tottorivirus A1 :Tottorivirus A:ssRNA(+):Sus scrofa domesticus:GCF_004788275.1	-0.645919582461883	-0.744278279045316
DNA virus	Maize striate mosaic virus :Maize striate mosaic virus:ssDNA(+/-):Zea mays:GCF_004788335.1	2.13182564504381	0.278882065383775
DNA virus	Wild vitis virus 1 :Wild Vitis latent virus:ssDNA(+/-):Vitis vinifera:GCF_004788375.1	0.383017756838783	3.44690009985273
DNA virus	Sorex minutus polyomavirus 1 :Alphapolyomavirus sominutus:dsDNA:Sorex minutus:GCF_004788475.1	-4.88450320044906	-2.11718531001449
DNA virus	Prunus geminivirus A :Prunus latent virus:ssDNA(+/-):Prunus salicina:GCF_004788535.1	0.674267470563877	3.63115118197617
DNA virus	Beluga whale alphaherpesvirus 1 :Varicellovirus monodontidalpha1:dsDNA:Delphinapterus leucas:GCF_004788635.1	3.74730054173889	-3.15883064340032
