Abaca bunchy top virus:Abaca bunchy top virus	Musa	Abaca bunchy top virus :Abaca bunchy top virus:ssDNA(+):Musa sp.:GCF_000872625.1
Rhabdoviridae sp.:Rhabdoviridae sp.	Dermacentor	Rhabdoviridae sp. :Rhabdoviridae sp.:ssRNA(-):Haemaphysalis longicornis:GCF_021359395.1
Rhabdoviridae sp.:Rhabdoviridae sp.	Dermacentor	Rhabdoviridae sp. :Rhabdoviridae sp.:ssRNA(-):Rattus tanezumi:GCF_029885245.1
Rhabdoviridae sp.:Rhabdoviridae sp.	Dermacentor	Rhabdoviridae sp. :Rhabdoviridae sp.:ssRNA(-):Rhinolophus affinis:GCF_018582835.1
Rhabdoviridae sp.:Rhabdoviridae sp.	Haemadipsa	Rhabdoviridae sp. :Rhabdoviridae sp.:ssRNA(-):Aves:GCF_029886045.1
Rhabdoviridae sp.:Rhabdoviridae sp.	Haemadipsa	Rhabdoviridae sp. :Rhabdoviridae sp.:ssRNA(-):Haemaphysalis longicornis:GCF_021359395.1
Rhabdoviridae sp.:Rhabdoviridae sp.	Haemadipsa	Rhabdoviridae sp. :Rhabdoviridae sp.:ssRNA(-):Rattus tanezumi:GCF_029885245.1
Rhabdoviridae sp.:Rhabdoviridae sp.	Haemadipsa	Rhabdoviridae sp. :Rhabdoviridae sp.:ssRNA(-):Rhinolophus affinis:GCF_018582835.1
Rhabdoviridae sp.:Rhabdoviridae sp.	Haemaphysalis	Rhabdoviridae sp. :Rhabdoviridae sp.:ssRNA(-):Aves:GCF_029886045.1
Rhabdoviridae sp.:Rhabdoviridae sp.	Haemaphysalis	Rhabdoviridae sp. :Rhabdoviridae sp.:ssRNA(-):Haemaphysalis longicornis:GCF_021359395.1
Rhabdoviridae sp.:Rhabdoviridae sp.	Haemaphysalis	Rhabdoviridae sp. :Rhabdoviridae sp.:ssRNA(-):Rattus tanezumi:GCF_029885245.1
Rhabdoviridae sp.:Rhabdoviridae sp.	Haemaphysalis	Rhabdoviridae sp. :Rhabdoviridae sp.:ssRNA(-):Rhinolophus affinis:GCF_018582835.1
Rhabdoviridae sp.:Rhabdoviridae sp.	Hipposideros	Rhabdoviridae sp. :Rhabdoviridae sp.:ssRNA(-):Aves:GCF_029886045.1
Rhabdoviridae sp.:Rhabdoviridae sp.	Hipposideros	Rhabdoviridae sp. :Rhabdoviridae sp.:ssRNA(-):Haemaphysalis longicornis:GCF_021359395.1
Rhabdoviridae sp.:Rhabdoviridae sp.	Hipposideros	Rhabdoviridae sp. :Rhabdoviridae sp.:ssRNA(-):Rattus tanezumi:GCF_029885245.1
Rhabdoviridae sp.:Rhabdoviridae sp.	Hipposideros	Rhabdoviridae sp. :Rhabdoviridae sp.:ssRNA(-):Rhinolophus affinis:GCF_018582835.1
Rhabdoviridae sp.:Rhabdoviridae sp.	Hypsugo	Rhabdoviridae sp. :Rhabdoviridae sp.:ssRNA(-):Aves:GCF_029886045.1
Rhabdoviridae sp.:Rhabdoviridae sp.	Hypsugo	Rhabdoviridae sp. :Rhabdoviridae sp.:ssRNA(-):Haemaphysalis longicornis:GCF_021359395.1
Rhabdoviridae sp.:Rhabdoviridae sp.	Hypsugo	Rhabdoviridae sp. :Rhabdoviridae sp.:ssRNA(-):Rattus tanezumi:GCF_029885245.1
Rhabdoviridae sp.:Rhabdoviridae sp.	Hypsugo	Rhabdoviridae sp. :Rhabdoviridae sp.:ssRNA(-):Rhinolophus affinis:GCF_018582835.1
Rhabdoviridae sp.:Rhabdoviridae sp.	Hystrix	Rhabdoviridae sp. :Rhabdoviridae sp.:ssRNA(-):Aves:GCF_029886045.1
Rhabdoviridae sp.:Rhabdoviridae sp.	Hystrix	Rhabdoviridae sp. :Rhabdoviridae sp.:ssRNA(-):Haemaphysalis longicornis:GCF_021359395.1
Rhabdoviridae sp.:Rhabdoviridae sp.	Hystrix	Rhabdoviridae sp. :Rhabdoviridae sp.:ssRNA(-):Rattus tanezumi:GCF_029885245.1
Rhabdoviridae sp.:Rhabdoviridae sp.	Hystrix	Rhabdoviridae sp. :Rhabdoviridae sp.:ssRNA(-):Rhinolophus affinis:GCF_018582835.1
Rhabdoviridae sp.:Rhabdoviridae sp.	Ixodes	Rhabdoviridae sp. :Rhabdoviridae sp.:ssRNA(-):Aves:GCF_029886045.1
Rhabdoviridae sp.:Rhabdoviridae sp.	Ixodes	Rhabdoviridae sp. :Rhabdoviridae sp.:ssRNA(-):Haemaphysalis longicornis:GCF_021359395.1
Rhabdoviridae sp.:Rhabdoviridae sp.	Ixodes	Rhabdoviridae sp. :Rhabdoviridae sp.:ssRNA(-):Rattus tanezumi:GCF_029885245.1
Rhabdoviridae sp.:Rhabdoviridae sp.	Ixodes	Rhabdoviridae sp. :Rhabdoviridae sp.:ssRNA(-):Rhinolophus affinis:GCF_018582835.1
Rhabdoviridae sp.:Rhabdoviridae sp.	Ixodoidea	Rhabdoviridae sp. :Rhabdoviridae sp.:ssRNA(-):Aves:GCF_029886045.1
Rhabdoviridae sp.:Rhabdoviridae sp.	Ixodoidea	Rhabdoviridae sp. :Rhabdoviridae sp.:ssRNA(-):Haemaphysalis longicornis:GCF_021359395.1
Rhabdoviridae sp.:Rhabdoviridae sp.	Ixodoidea	Rhabdoviridae sp. :Rhabdoviridae sp.:ssRNA(-):Rattus tanezumi:GCF_029885245.1
Rhabdoviridae sp.:Rhabdoviridae sp.	Ixodoidea	Rhabdoviridae sp. :Rhabdoviridae sp.:ssRNA(-):Rhinolophus affinis:GCF_018582835.1
Rhabdoviridae sp.:Rhabdoviridae sp.	Lophuromys	Rhabdoviridae sp. :Rhabdoviridae sp.:ssRNA(-):Aves:GCF_029886045.1
Rhabdoviridae sp.:Rhabdoviridae sp.	Lophuromys	Rhabdoviridae sp. :Rhabdoviridae sp.:ssRNA(-):Haemaphysalis longicornis:GCF_021359395.1
Rhabdoviridae sp.:Rhabdoviridae sp.	Lophuromys	Rhabdoviridae sp. :Rhabdoviridae sp.:ssRNA(-):Rattus tanezumi:GCF_029885245.1
Rhabdoviridae sp.:Rhabdoviridae sp.	Lophuromys	Rhabdoviridae sp. :Rhabdoviridae sp.:ssRNA(-):Rhinolophus affinis:GCF_018582835.1
Rhabdoviridae sp.:Rhabdoviridae sp.	Macaca	Rhabdoviridae sp. :Rhabdoviridae sp.:ssRNA(-):Aves:GCF_029886045.1
Rhabdoviridae sp.:Rhabdoviridae sp.	Macaca	Rhabdoviridae sp. :Rhabdoviridae sp.:ssRNA(-):Haemaphysalis longicornis:GCF_021359395.1
Rhabdoviridae sp.:Rhabdoviridae sp.	Macaca	Rhabdoviridae sp. :Rhabdoviridae sp.:ssRNA(-):Rattus tanezumi:GCF_029885245.1
Rhabdoviridae sp.:Rhabdoviridae sp.	Macaca	Rhabdoviridae sp. :Rhabdoviridae sp.:ssRNA(-):Rhinolophus affinis:GCF_018582835.1
Rhabdoviridae sp.:Rhabdoviridae sp.	Microchiroptera	Rhabdoviridae sp. :Rhabdoviridae sp.:ssRNA(-):Aves:GCF_029886045.1
Rhabdoviridae sp.:Rhabdoviridae sp.	Microchiroptera	Rhabdoviridae sp. :Rhabdoviridae sp.:ssRNA(-):Haemaphysalis longicornis:GCF_021359395.1
Rhabdoviridae sp.:Rhabdoviridae sp.	Microchiroptera	Rhabdoviridae sp. :Rhabdoviridae sp.:ssRNA(-):Rattus tanezumi:GCF_029885245.1
Rhabdoviridae sp.:Rhabdoviridae sp.	Microchiroptera	Rhabdoviridae sp. :Rhabdoviridae sp.:ssRNA(-):Rhinolophus affinis:GCF_018582835.1
Rhabdoviridae sp.:Rhabdoviridae sp.	Miniopterus	Rhabdoviridae sp. :Rhabdoviridae sp.:ssRNA(-):Aves:GCF_029886045.1
Rhabdoviridae sp.:Rhabdoviridae sp.	Miniopterus	Rhabdoviridae sp. :Rhabdoviridae sp.:ssRNA(-):Haemaphysalis longicornis:GCF_021359395.1
Rhabdoviridae sp.:Rhabdoviridae sp.	Miniopterus	Rhabdoviridae sp. :Rhabdoviridae sp.:ssRNA(-):Rattus tanezumi:GCF_029885245.1
Rhabdoviridae sp.:Rhabdoviridae sp.	Miniopterus	Rhabdoviridae sp. :Rhabdoviridae sp.:ssRNA(-):Rhinolophus affinis:GCF_018582835.1
Rhabdoviridae sp.:Rhabdoviridae sp.	Neoromicia	Rhabdoviridae sp. :Rhabdoviridae sp.:ssRNA(-):Aves:GCF_029886045.1
Rhabdoviridae sp.:Rhabdoviridae sp.	Neoromicia	Rhabdoviridae sp. :Rhabdoviridae sp.:ssRNA(-):Haemaphysalis longicornis:GCF_021359395.1
Rhabdoviridae sp.:Rhabdoviridae sp.	Neoromicia	Rhabdoviridae sp. :Rhabdoviridae sp.:ssRNA(-):Rattus tanezumi:GCF_029885245.1
Rhabdoviridae sp.:Rhabdoviridae sp.	Neoromicia	Rhabdoviridae sp. :Rhabdoviridae sp.:ssRNA(-):Rhinolophus affinis:GCF_018582835.1
Rhabdoviridae sp.:Rhabdoviridae sp.	Niviventer	Rhabdoviridae sp. :Rhabdoviridae sp.:ssRNA(-):Aves:GCF_029886045.1
Rhabdoviridae sp.:Rhabdoviridae sp.	Niviventer	Rhabdoviridae sp. :Rhabdoviridae sp.:ssRNA(-):Haemaphysalis longicornis:GCF_021359395.1
Rhabdoviridae sp.:Rhabdoviridae sp.	Niviventer	Rhabdoviridae sp. :Rhabdoviridae sp.:ssRNA(-):Rattus tanezumi:GCF_029885245.1
Rhabdoviridae sp.:Rhabdoviridae sp.	Niviventer	Rhabdoviridae sp. :Rhabdoviridae sp.:ssRNA(-):Rhinolophus affinis:GCF_018582835.1
Rhabdoviridae sp.:Rhabdoviridae sp.	Nyctimene	Rhabdoviridae sp. :Rhabdoviridae sp.:ssRNA(-):Aves:GCF_029886045.1
Rhabdoviridae sp.:Rhabdoviridae sp.	Nyctimene	Rhabdoviridae sp. :Rhabdoviridae sp.:ssRNA(-):Haemaphysalis longicornis:GCF_021359395.1
Rhabdoviridae sp.:Rhabdoviridae sp.	Nyctimene	Rhabdoviridae sp. :Rhabdoviridae sp.:ssRNA(-):Rattus tanezumi:GCF_029885245.1
Rhabdoviridae sp.:Rhabdoviridae sp.	Nyctimene	Rhabdoviridae sp. :Rhabdoviridae sp.:ssRNA(-):Rhinolophus affinis:GCF_018582835.1
Rhabdoviridae sp.:Rhabdoviridae sp.	Oncorhynchus	Rhabdoviridae sp. :Rhabdoviridae sp.:ssRNA(-):Aves:GCF_029886045.1
Rhabdoviridae sp.:Rhabdoviridae sp.	Oncorhynchus	Rhabdoviridae sp. :Rhabdoviridae sp.:ssRNA(-):Haemaphysalis longicornis:GCF_021359395.1
Rhabdoviridae sp.:Rhabdoviridae sp.	Oncorhynchus	Rhabdoviridae sp. :Rhabdoviridae sp.:ssRNA(-):Rattus tanezumi:GCF_029885245.1
Rhabdoviridae sp.:Rhabdoviridae sp.	Oncorhynchus	Rhabdoviridae sp. :Rhabdoviridae sp.:ssRNA(-):Rhinolophus affinis:GCF_018582835.1
Rhabdoviridae sp.:Rhabdoviridae sp.	Pipistrellus	Rhabdoviridae sp. :Rhabdoviridae sp.:ssRNA(-):Aves:GCF_029886045.1
Rhabdoviridae sp.:Rhabdoviridae sp.	Pipistrellus	Rhabdoviridae sp. :Rhabdoviridae sp.:ssRNA(-):Haemaphysalis longicornis:GCF_021359395.1
Rhabdoviridae sp.:Rhabdoviridae sp.	Pipistrellus	Rhabdoviridae sp. :Rhabdoviridae sp.:ssRNA(-):Rattus tanezumi:GCF_029885245.1
Rhabdoviridae sp.:Rhabdoviridae sp.	Pipistrellus	Rhabdoviridae sp. :Rhabdoviridae sp.:ssRNA(-):Rhinolophus affinis:GCF_018582835.1
Rhabdoviridae sp.:Rhabdoviridae sp.	Pongo	Rhabdoviridae sp. :Rhabdoviridae sp.:ssRNA(-):Aves:GCF_029886045.1
Rhabdoviridae sp.:Rhabdoviridae sp.	Pongo	Rhabdoviridae sp. :Rhabdoviridae sp.:ssRNA(-):Haemaphysalis longicornis:GCF_021359395.1
Rhabdoviridae sp.:Rhabdoviridae sp.	Pongo	Rhabdoviridae sp. :Rhabdoviridae sp.:ssRNA(-):Rattus tanezumi:GCF_029885245.1
Rhabdoviridae sp.:Rhabdoviridae sp.	Pongo	Rhabdoviridae sp. :Rhabdoviridae sp.:ssRNA(-):Rhinolophus affinis:GCF_018582835.1
Rhabdoviridae sp.:Rhabdoviridae sp.	Rattus	Rhabdoviridae sp. :Rhabdoviridae sp.:ssRNA(-):Aves:GCF_029886045.1
Rhabdoviridae sp.:Rhabdoviridae sp.	Rattus	Rhabdoviridae sp. :Rhabdoviridae sp.:ssRNA(-):Haemaphysalis longicornis:GCF_021359395.1
Rhabdoviridae sp.:Rhabdoviridae sp.	Rattus	Rhabdoviridae sp. :Rhabdoviridae sp.:ssRNA(-):Rattus tanezumi:GCF_029885245.1
Rhabdoviridae sp.:Rhabdoviridae sp.	Rattus	Rhabdoviridae sp. :Rhabdoviridae sp.:ssRNA(-):Rhinolophus affinis:GCF_018582835.1
Rhabdoviridae sp.:Rhabdoviridae sp.	Rhinolophus	Rhabdoviridae sp. :Rhabdoviridae sp.:ssRNA(-):Aves:GCF_029886045.1
Rhabdoviridae sp.:Rhabdoviridae sp.	Rhinolophus	Rhabdoviridae sp. :Rhabdoviridae sp.:ssRNA(-):Haemaphysalis longicornis:GCF_021359395.1
Rhabdoviridae sp.:Rhabdoviridae sp.	Rhinolophus	Rhabdoviridae sp. :Rhabdoviridae sp.:ssRNA(-):Rattus tanezumi:GCF_029885245.1
Rhabdoviridae sp.:Rhabdoviridae sp.	Rhinolophus	Rhabdoviridae sp. :Rhabdoviridae sp.:ssRNA(-):Rhinolophus affinis:GCF_018582835.1
Rhabdoviridae sp.:Rhabdoviridae sp.	Rhipicephalus	Rhabdoviridae sp. :Rhabdoviridae sp.:ssRNA(-):Aves:GCF_029886045.1
Rhabdoviridae sp.:Rhabdoviridae sp.	Rhipicephalus	Rhabdoviridae sp. :Rhabdoviridae sp.:ssRNA(-):Haemaphysalis longicornis:GCF_021359395.1
Rhabdoviridae sp.:Rhabdoviridae sp.	Rhipicephalus	Rhabdoviridae sp. :Rhabdoviridae sp.:ssRNA(-):Rattus tanezumi:GCF_029885245.1
Rhabdoviridae sp.:Rhabdoviridae sp.	Rhipicephalus	Rhabdoviridae sp. :Rhabdoviridae sp.:ssRNA(-):Rhinolophus affinis:GCF_018582835.1
Rhabdoviridae sp.:Rhabdoviridae sp.	Rhizomys	Rhabdoviridae sp. :Rhabdoviridae sp.:ssRNA(-):Aves:GCF_029886045.1
Rhabdoviridae sp.:Rhabdoviridae sp.	Rhizomys	Rhabdoviridae sp. :Rhabdoviridae sp.:ssRNA(-):Haemaphysalis longicornis:GCF_021359395.1
Rhabdoviridae sp.:Rhabdoviridae sp.	Rhizomys	Rhabdoviridae sp. :Rhabdoviridae sp.:ssRNA(-):Rattus tanezumi:GCF_029885245.1
Rhabdoviridae sp.:Rhabdoviridae sp.	Rhizomys	Rhabdoviridae sp. :Rhabdoviridae sp.:ssRNA(-):Rhinolophus affinis:GCF_018582835.1
Rhabdoviridae sp.:Rhabdoviridae sp.	Suncus	Rhabdoviridae sp. :Rhabdoviridae sp.:ssRNA(-):Aves:GCF_029886045.1
Rhabdoviridae sp.:Rhabdoviridae sp.	Suncus	Rhabdoviridae sp. :Rhabdoviridae sp.:ssRNA(-):Haemaphysalis longicornis:GCF_021359395.1
Rhabdoviridae sp.:Rhabdoviridae sp.	Suncus	Rhabdoviridae sp. :Rhabdoviridae sp.:ssRNA(-):Rattus tanezumi:GCF_029885245.1
Rhabdoviridae sp.:Rhabdoviridae sp.	Suncus	Rhabdoviridae sp. :Rhabdoviridae sp.:ssRNA(-):Rhinolophus affinis:GCF_018582835.1
Rhabdoviridae sp.:Rhabdoviridae sp.	Taphozous	Rhabdoviridae sp. :Rhabdoviridae sp.:ssRNA(-):Aves:GCF_029886045.1
Rhabdoviridae sp.:Rhabdoviridae sp.	Taphozous	Rhabdoviridae sp. :Rhabdoviridae sp.:ssRNA(-):Haemaphysalis longicornis:GCF_021359395.1
Rhabdoviridae sp.:Rhabdoviridae sp.	Taphozous	Rhabdoviridae sp. :Rhabdoviridae sp.:ssRNA(-):Rattus tanezumi:GCF_029885245.1
Rhabdoviridae sp.:Rhabdoviridae sp.	Taphozous	Rhabdoviridae sp. :Rhabdoviridae sp.:ssRNA(-):Rhinolophus affinis:GCF_018582835.1
Rhabdoviridae sp.:Rhabdoviridae sp.	Triaenops	Rhabdoviridae sp. :Rhabdoviridae sp.:ssRNA(-):Aves:GCF_029886045.1
Rhabdoviridae sp.:Rhabdoviridae sp.	Triaenops	Rhabdoviridae sp. :Rhabdoviridae sp.:ssRNA(-):Haemaphysalis longicornis:GCF_021359395.1
Rhabdoviridae sp.:Rhabdoviridae sp.	Triaenops	Rhabdoviridae sp. :Rhabdoviridae sp.:ssRNA(-):Rattus tanezumi:GCF_029885245.1
Rhabdoviridae sp.:Rhabdoviridae sp.	Triaenops	Rhabdoviridae sp. :Rhabdoviridae sp.:ssRNA(-):Rhinolophus affinis:GCF_018582835.1
Rhabdoviridae sp.:Rhabdoviridae sp.	Vespertilio	Rhabdoviridae sp. :Rhabdoviridae sp.:ssRNA(-):Aves:GCF_029886045.1
Rhabdoviridae sp.:Rhabdoviridae sp.	Vespertilio	Rhabdoviridae sp. :Rhabdoviridae sp.:ssRNA(-):Haemaphysalis longicornis:GCF_021359395.1
Rhabdoviridae sp.:Rhabdoviridae sp.	Vespertilio	Rhabdoviridae sp. :Rhabdoviridae sp.:ssRNA(-):Rattus tanezumi:GCF_029885245.1
Rhabdoviridae sp.:Rhabdoviridae sp.	Vespertilio	Rhabdoviridae sp. :Rhabdoviridae sp.:ssRNA(-):Rhinolophus affinis:GCF_018582835.1
Rhagovelia obesa mononega-like virus:Rhagovelia obesa mononega-like virus	Rhagovelia	Rhagovelia obesa mononega-like virus :Rhagovelia obesa mononega-like virus:ssRNA(-):Rhagovelia obesa:GCF_029883185.1
Rhesus macaque simian foamy virus:Rhesus macaque simian foamy virus	Macaca	Rhesus macaque simian foamy virus :Rhesus macaque simian foamy virus:ssRNA-RT:Macaca mulatta:GCF_003032795.1
Rhimavirus A:Rhimavirus A	Rhinella	Rhimavirus A :Rhimavirus A:ssRNA(+):Rhinella marina:GCF_004133465.1
Rhinolophus associated gemykibivirus 1:Gemykibivirus rhina1	Rhinolophus	Rhinolophus associated gemykibivirus 1 :Gemykibivirus rhina1:ssDNA:Rhinolophus hipposideros:GCF_002826065.1
Rhinolophus associated gemykibivirus 2:Gemykibivirus rhina2	Rhinolophus	Rhinolophus associated gemykibivirus 2 :Gemykibivirus rhina2:ssDNA:Rhinolophus ferrumequinum:GCF_002826085.1
Rhinolophus bat coronavirus HKU2:Rhinolophus bat coronavirus HKU2	Chiroptera	Rhinolophus bat coronavirus HKU2 :Rhinolophus bat coronavirus HKU2:ssRNA(+)::GCF_000875645.1
Rhinolophus bat coronavirus HKU2:Rhinolophus bat coronavirus HKU2	Hipposideros	Rhinolophus bat coronavirus HKU2 :Rhinolophus bat coronavirus HKU2:ssRNA(+)::GCF_000875645.1
Rhinolophus bat coronavirus HKU2:Rhinolophus bat coronavirus HKU2	Miniopterus	Rhinolophus bat coronavirus HKU2 :Rhinolophus bat coronavirus HKU2:ssRNA(+)::GCF_000875645.1
Rhinolophus bat coronavirus HKU2:Rhinolophus bat coronavirus HKU2	Rhinolophus	Rhinolophus bat coronavirus HKU2 :Rhinolophus bat coronavirus HKU2:ssRNA(+)::GCF_000875645.1
Rhinolophus bat coronavirus HKU2:Rhinolophus bat coronavirus HKU2	Sus	Rhinolophus bat coronavirus HKU2 :Rhinolophus bat coronavirus HKU2:ssRNA(+)::GCF_000875645.1
Rhinolophus blasii polyomavirus 2:Rhinolophus blasii polyomavirus 2	Rhinolophus	Rhinolophus blasii polyomavirus 2 :Rhinolophus blasii polyomavirus 2:dsDNA:Rhinolophus blasii:GCF_004130635.1
Rhinolophus ferrumequinum papillomavirus 1:Treisdeltapapillomavirus 1	Rhinolophus	Rhinolophus ferrumequinum papillomavirus 1 :Treisdeltapapillomavirus 1:dsDNA:Rhinolophus ferrumequinum:GCF_002827105.1
Rhinolophus gammaherpesvirus 1:Rhinolophus gammaherpesvirus 1	Rhinolophus	Rhinolophus gammaherpesvirus 1 :Rhinolophus gammaherpesvirus 1:dsDNA:Rhinolophus ferrumequinum:GCF_004130735.1
Rhinolophus hildebrandtii polyomavirus 1:Rhinolophus hildebrandtii polyomavirus 1	Rhinolophus	Rhinolophus hildebrandtii polyomavirus 1 :Rhinolophus hildebrandtii polyomavirus 1:dsDNA:Rhinolophus hildebrandti:GCF_002037695.1
Rhinolophus pusillus bocaparvovirus 1:Rhinolophus pusillus bocaparvovirus 1	Rhinolophus	Rhinolophus pusillus bocaparvovirus 1 :Rhinolophus pusillus bocaparvovirus 1:ssDNA(+/-):Rhinolophus pusillus:GCF_004131925.1
Rhinolophus pusillus bocaparvovirus 2:Rhinolophus pusillus bocaparvovirus 2	Rhinolophus	Rhinolophus pusillus bocaparvovirus 2 :Rhinolophus pusillus bocaparvovirus 2:ssDNA(+/-):Rhinolophus pusillus:GCF_004131945.1
Rhinolophus simulator polyomavirus 1:Rhinolophus simulator polyomavirus 1	Rhinolophus	Rhinolophus simulator polyomavirus 1 :Rhinolophus simulator polyomavirus 1:dsDNA:Rhinolophus simulator:GCF_004130655.1
Rhinolophus simulator polyomavirus 2:Rhinolophus simulator polyomavirus 2	Rhinolophus	Rhinolophus simulator polyomavirus 2 :Rhinolophus simulator polyomavirus 2:dsDNA:Rhinolophus simulator:GCF_004130675.1
Rhinolophus simulator polyomavirus 3:Rhinolophus simulator polyomavirus 3	Rhinolophus	Rhinolophus simulator polyomavirus 3 :Rhinolophus simulator polyomavirus 3:dsDNA:Rhinolophus simulator:GCF_004130695.1
Rhinolophus sinicus bocaparvovirus:Rhinolophus sinicus bocaparvovirus	Rhinolophus	Rhinolophus sinicus bocaparvovirus :Rhinolophus sinicus bocaparvovirus:ssDNA(+/-):Rhinolophus sinicus:GCF_001858075.1
rhinovirus A1:Rhinovirus A	Homo	rhinovirus A1 :Rhinovirus A:ssRNA(+)::GCF_002816835.1
Rhinovirus A:Rhinovirus A	Homo	Rhinovirus A :Rhinovirus A:ssRNA(+)::GCF_000862245.1
rhinovirus B14:Rhinovirus B	Homo	rhinovirus B14 :Rhinovirus B:ssRNA(+)::GCF_000861265.1
rhinovirus B3:Rhinovirus B	Homo	rhinovirus B3 :Rhinovirus B:ssRNA(+)::GCF_002816855.1
Rhinovirus C:Rhinovirus C	Homo	Rhinovirus C :Rhinovirus C:ssRNA(+)::GCF_000872325.1
Rhinovirus C:Rhinovirus C	Pan	Rhinovirus C :Rhinovirus C:ssRNA(+)::GCF_000872325.1
Rhinovirus C:Rhinovirus C	Papio	Rhinovirus C :Rhinovirus C:ssRNA(+)::GCF_000872325.1
Rhizoctonia cerealis alphaendornavirus 1:Rhizoctonia cerealis alphaendornavirus 1	Ceratobasidium	Rhizoctonia cerealis alphaendornavirus 1 :Rhizoctonia cerealis alphaendornavirus 1:dsRNA:Ceratobasidium cereale:GCF_000912835.1
Rhizoctonia cerealis mitovirus:Duamitovirus rhce1	Ceratobasidium	Rhizoctonia cerealis mitovirus :Duamitovirus rhce1:ssRNA(+):Ceratobasidium cereale:GCF_023120165.1
Rhizoctonia cerealis mitovirus:Duamitovirus rhce1	Rhizoctonia	Rhizoctonia cerealis mitovirus :Duamitovirus rhce1:ssRNA(+):Ceratobasidium cereale:GCF_023120165.1
Rhizoctonia fumigata mycovirus:Rhizoctonia fumigata mycovirus	Rhizoctonia	Rhizoctonia fumigata mycovirus :Rhizoctonia fumigata mycovirus:unknown:Rhizoctonia fumigata:GCF_000989075.1
Rhizoctonia mitovirus 1:Rhizoctonia mitovirus 1	Rhizoctonia	Rhizoctonia mitovirus 1 :Rhizoctonia mitovirus 1:ssRNA(+):Rhizoctonia solani:GCF_004132705.1
Rhizoctonia mitovirus 1 RS002:Triamitovirus rhso1	Rhizoctonia	Rhizoctonia mitovirus 1 RS002 :Triamitovirus rhso1:ssRNA(+):Rhizoctonia solani:GCF_023119795.1
Rhizoctonia oryzae-sativae mitovirus 1:Rhizoctonia oryzae-sativae mitovirus 1	Ceratorhiza	Rhizoctonia oryzae-sativae mitovirus 1 :Rhizoctonia oryzae-sativae mitovirus 1:ssRNA(+):Ceratorhiza oryzae-sativae:GCF_001634535.1
Rhizoctonia solani dsRNA virus 1:Rhizoctonia solani orthocurvulavirus 1	Rhizoctonia	Rhizoctonia solani dsRNA virus 1 :Rhizoctonia solani orthocurvulavirus 1:RNA:Rhizoctonia solani:GCF_018595535.1
Rhizoctonia solani dsRNA virus 2:Rhizoctonia solani dsRNA virus 2	Rhizoctonia	Rhizoctonia solani dsRNA virus 2 :Rhizoctonia solani dsRNA virus 2:dsRNA:Rhizoctonia solani AG-1 IA:GCF_000918495.1
Rhizoctonia solani dsRNA virus 3:Rhizoctonia solani dsRNA virus 3	Rhizoctonia	Rhizoctonia solani dsRNA virus 3 :Rhizoctonia solani dsRNA virus 3:dsRNA:Rhizoctonia solani:GCF_002158835.2
Rhizoctonia solani dsRNA virus 4:Rhizoctonia solani dsRNA virus 4	Rhizoctonia	Rhizoctonia solani dsRNA virus 4 :Rhizoctonia solani dsRNA virus 4:dsRNA:Rhizoctonia solani:GCF_004117335.1
Rhizoctonia solani endornavirus 1:Rhizoctonia solani endornavirus 1	Rhizoctonia	Rhizoctonia solani endornavirus 1 :Rhizoctonia solani endornavirus 1:dsRNA:Rhizoctonia solani:GCF_004130855.1
Rhizoctonia solani endornavirus 2:Rhizoctonia solani alphaendornavirus 2	Rhizoctonia	Rhizoctonia solani endornavirus 2 :Rhizoctonia solani alphaendornavirus 2:dsRNA:Rhizoctonia solani:GCF_013087345.1
Rhizoctonia solani flexivirus 1:Rhizoctonia solani flexivirus 1	Rhizoctonia	Rhizoctonia solani flexivirus 1 :Rhizoctonia solani flexivirus 1:ssRNA(+):Rhizoctonia solani:GCF_001695445.1
Rhizoctonia solani fusarivirus 1:Betafusarivirus rhizoctoniae	Rhizoctonia	Rhizoctonia solani fusarivirus 1 :Betafusarivirus rhizoctoniae:ssRNA:Rhizoctonia solani:GCF_023124445.1
Rhizoctonia solani fusarivirus 2:Betafusarivirus brasiliensis	Rhizoctonia	Rhizoctonia solani fusarivirus 2 :Betafusarivirus brasiliensis:ssRNA:Rhizoctonia solani:GCF_023124435.1
Rhizoctonia solani fusarivirus 3:Alphafusarivirus rhizoctoniae	Rhizoctonia	Rhizoctonia solani fusarivirus 3 :Alphafusarivirus rhizoctoniae:ssRNA:Rhizoctonia solani:GCF_023124455.1
Rhizoctonia solani hypovirus 1:Thetahypovirus rhizoctoniae	Rhizoctonia	Rhizoctonia solani hypovirus 1 :Thetahypovirus rhizoctoniae:ssRNA(+):Rhizoctonia solani:GCF_023124465.1
Rhizoctonia solani mitovirus 21:Duamitovirus rhso21	Rhizoctonia	Rhizoctonia solani mitovirus 21 :Duamitovirus rhso21:ssRNA(+):Rhizoctonia solani:GCF_023124235.1
Rhizoctonia solani mitovirus 23:Triamitovirus rhso23	Rhizoctonia	Rhizoctonia solani mitovirus 23 :Triamitovirus rhso23:ssRNA(+):Rhizoctonia solani:GCF_023124355.1
Rhizoctonia solani mitovirus 25:Duamitovirus rhso25	Rhizoctonia	Rhizoctonia solani mitovirus 25 :Duamitovirus rhso25:ssRNA(+):Rhizoctonia solani:GCF_023124245.1
